hp_key,train_frac,f1,f1_std,acc,acc_std,auc,auc_std
"{'alpha': 0.09992856132121142, 's': 0.23486273580401892, 'num.impute.selected.cpo': 'impute.mean'}",0.25,6.556511e-08,8.40827e-08,0.4299949,0.008455209,0.71307826,0.013821087
"{'alpha': 0.09992856132121142, 's': 0.23486273580401892, 'num.impute.selected.cpo': 'impute.mean'}",0.5,2.9802322e-07,4.22731e-07,0.4239214,0.0048879436,0.7167781,0.010511778
"{'alpha': 0.09992856132121142, 's': 0.23486273580401892, 'num.impute.selected.cpo': 'impute.mean'}",0.75,7.212162e-07,9.174857e-07,0.4283824,0.002921856,0.71145844,0.010063786
"{'alpha': 0.09992856132121142, 's': 0.23486273580401892, 'num.impute.selected.cpo': 'impute.mean'}",1.0,4.172325e-08,7.9074496e-08,0.42127854,0.0068617365,0.7254509,0.0038400404
"{'alpha': 0.5080663057670065, 's': 37.19371664213484, 'num.impute.selected.cpo': 'impute.mean'}",0.05,2.503395e-07,9.156639e-08,0.31404325,0.009927996,0.5021759,0.010424599
"{'alpha': 0.5080663057670065, 's': 37.19371664213484, 'num.impute.selected.cpo': 'impute.mean'}",0.25,9.23872e-08,8.580791e-08,0.3123091,0.0038075482,0.49333066,0.005287142
"{'alpha': 0.5080663057670065, 's': 37.19371664213484, 'num.impute.selected.cpo': 'impute.mean'}",0.5,2.9504298e-07,3.56994e-07,0.29993075,0.005888096,0.48083147,0.0044945627
"{'alpha': 0.5080663057670065, 's': 37.19371664213484, 'num.impute.selected.cpo': 'impute.mean'}",0.75,3.1590463e-07,3.7654857e-07,0.297564,0.0070248223,0.4788971,0.0056275954
"{'alpha': 0.5080663057670065, 's': 37.19371664213484, 'num.impute.selected.cpo': 'impute.mean'}",1.0,8.940697e-09,1.9082798e-08,0.30208784,0.0068826517,0.4947234,0.0074707204
"{'alpha': 0.20024753933447748, 's': 19.82849512498178, 'num.impute.selected.cpo': 'impute.median'}",0.05,1.8179416e-07,9.9246655e-08,0.3210638,0.009060771,0.50680125,0.007625705
"{'alpha': 0.20024753933447748, 's': 19.82849512498178, 'num.impute.selected.cpo': 'impute.median'}",0.25,7.4505806e-08,5.997602e-08,0.31312522,0.0034394534,0.49632326,0.007969299
"{'alpha': 0.20024753933447748, 's': 19.82849512498178, 'num.impute.selected.cpo': 'impute.median'}",0.5,3.3974646e-07,4.1213497e-07,0.30634633,0.005573452,0.49543864,0.0072905356
"{'alpha': 0.20024753933447748, 's': 19.82849512498178, 'num.impute.selected.cpo': 'impute.median'}",0.75,5.5134296e-07,6.620209e-07,0.3007999,0.0076937824,0.4914813,0.005747742
"{'alpha': 0.20024753933447748, 's': 19.82849512498178, 'num.impute.selected.cpo': 'impute.median'}",1.0,8.940697e-09,1.9082798e-08,0.30160436,0.005068776,0.50393975,0.0045229704
"{'alpha': 0.744154168814097, 's': 613.2864544642706, 'num.impute.selected.cpo': 'impute.median'}",0.05,5.066395e-08,4.2252083e-08,0.3086872,0.007054115,0.50630426,0.013315639
"{'alpha': 0.744154168814097, 's': 613.2864544642706, 'num.impute.selected.cpo': 'impute.median'}",0.25,5.9604646e-09,1.7881392e-08,0.31561738,0.0052147433,0.50062126,0.008543865
"{'alpha': 0.744154168814097, 's': 613.2864544642706, 'num.impute.selected.cpo': 'impute.median'}",0.5,7.4505806e-08,1.0599744e-07,0.3107129,0.007339384,0.49131995,0.0021476625
"{'alpha': 0.744154168814097, 's': 613.2864544642706, 'num.impute.selected.cpo': 'impute.median'}",0.75,1.2516975e-07,1.2908225e-07,0.30606395,0.005472881,0.48793077,0.0053332015
"{'alpha': 0.744154168814097, 's': 613.2864544642706, 'num.impute.selected.cpo': 'impute.median'}",1.0,0.0,0.0,0.31069452,0.0018588541,0.5078373,0.0026796237
"{'alpha': 0.19289200304058374, 's': 0.003995358964967075, 'num.impute.selected.cpo': 'impute.mean'}",0.05,1.4901161e-08,2.7476384e-08,0.46294165,0.007672607,0.74455535,0.0055289026
"{'alpha': 0.19289200304058374, 's': 0.003995358964967075, 'num.impute.selected.cpo': 'impute.mean'}",0.25,0.0,0.0,0.4799301,0.006584558,0.7448643,0.010279483
"{'alpha': 0.19289200304058374, 's': 0.003995358964967075, 'num.impute.selected.cpo': 'impute.mean'}",0.5,0.0,0.0,0.47761154,0.005553903,0.7401705,0.0043982114
"{'alpha': 0.19289200304058374, 's': 0.003995358964967075, 'num.impute.selected.cpo': 'impute.mean'}",0.75,0.0,0.0,0.479072,0.006889636,0.73939097,0.0056597376
"{'alpha': 0.19289200304058374, 's': 0.003995358964967075, 'num.impute.selected.cpo': 'impute.mean'}",1.0,0.0,0.0,0.4819962,0.009882126,0.77586013,0.007885344
"{'alpha': 0.7008447521659813, 's': 51.12575909419637, 'num.impute.selected.cpo': 'impute.hist'}",0.05,6.556511e-08,3.4755182e-08,0.31216875,0.0118641015,0.50557053,0.014871898
"{'alpha': 0.7008447521659813, 's': 51.12575909419637, 'num.impute.selected.cpo': 'impute.hist'}",0.25,4.172325e-08,3.816559e-08,0.31085974,0.0071835974,0.49739894,0.0066150376
"{'alpha': 0.7008447521659813, 's': 51.12575909419637, 'num.impute.selected.cpo': 'impute.hist'}",0.5,1.8775464e-07,2.0692772e-07,0.3004635,0.0035096041,0.48503122,0.00577543
"{'alpha': 0.7008447521659813, 's': 51.12575909419637, 'num.impute.selected.cpo': 'impute.hist'}",0.75,2.0563603e-07,2.1673893e-07,0.29979786,0.0044668554,0.4819364,0.006892839
"{'alpha': 0.7008447521659813, 's': 51.12575909419637, 'num.impute.selected.cpo': 'impute.hist'}",1.0,0.0,0.0,0.306906,0.0050763944,0.50077486,0.004805735
"{'alpha': 0.293228105869234, 's': 1.7751792340086565, 'num.impute.selected.cpo': 'impute.hist'}",0.05,3.308058e-07,1.629345e-07,0.3198889,0.0071795457,0.5131173,0.0049677687
"{'alpha': 0.293228105869234, 's': 1.7751792340086565, 'num.impute.selected.cpo': 'impute.hist'}",0.25,1.0728836e-07,5.6859207e-08,0.31259966,0.0038821623,0.51034427,0.007647354
"{'alpha': 0.293228105869234, 's': 1.7751792340086565, 'num.impute.selected.cpo': 'impute.hist'}",0.5,3.963709e-07,4.897112e-07,0.30311614,0.004629168,0.51157206,0.008582136
"{'alpha': 0.293228105869234, 's': 1.7751792340086565, 'num.impute.selected.cpo': 'impute.hist'}",0.75,6.1392785e-07,7.1129597e-07,0.30608922,0.0061712954,0.5096887,0.005638496
"{'alpha': 0.293228105869234, 's': 1.7751792340086565, 'num.impute.selected.cpo': 'impute.hist'}",1.0,1.7881394e-08,3.5762785e-08,0.3079419,0.004709699,0.5246459,0.004144769
"{'alpha': 0.7744794542685887, 's': 0.06046883085309072, 'num.impute.selected.cpo': 'impute.median'}",0.05,1.7881393e-07,1.365714e-07,0.42103195,0.008249645,0.70472574,0.0044337963
"{'alpha': 0.7744794542685887, 's': 0.06046883085309072, 'num.impute.selected.cpo': 'impute.median'}",0.25,2.9802323e-09,8.940696e-09,0.43339077,0.0048727435,0.7096868,0.009126043
"{'alpha': 0.7744794542685887, 's': 0.06046883085309072, 'num.impute.selected.cpo': 'impute.median'}",0.5,5.364418e-08,9.117757e-08,0.4353153,0.0065776054,0.70851606,0.012211427
"{'alpha': 0.7744794542685887, 's': 0.06046883085309072, 'num.impute.selected.cpo': 'impute.median'}",0.75,2.592802e-07,3.7886474e-07,0.43125114,0.0054445583,0.6962808,0.014186789
"{'alpha': 0.7744794542685887, 's': 0.06046883085309072, 'num.impute.selected.cpo': 'impute.median'}",1.0,2.3841858e-08,5.2977764e-08,0.41947857,0.0067548715,0.69958955,0.005339475
"{'alpha': 0.005108838763799861, 's': 3.390510978124575, 'num.impute.selected.cpo': 'impute.hist'}",0.05,3.6358833e-07,3.681039e-07,0.3660617,0.012950334,0.6291112,0.013449396
"{'alpha': 0.005108838763799861, 's': 3.390510978124575, 'num.impute.selected.cpo': 'impute.hist'}",0.25,6.2584874e-08,9.277094e-08,0.37814632,0.0084356135,0.6388787,0.017135886
"{'alpha': 0.005108838763799861, 's': 3.390510978124575, 'num.impute.selected.cpo': 'impute.hist'}",0.5,1.6391277e-07,2.561093e-07,0.3621313,0.0073084645,0.63759786,0.017755829
"{'alpha': 0.005108838763799861, 's': 3.390510978124575, 'num.impute.selected.cpo': 'impute.hist'}",0.75,2.6524066e-07,3.7376674e-07,0.36396724,0.004100362,0.63261235,0.010004199
"{'alpha': 0.005108838763799861, 's': 3.390510978124575, 'num.impute.selected.cpo': 'impute.hist'}",1.0,1.7881394e-08,3.8165595e-08,0.36430565,0.0051364177,0.6480683,0.005027598
"{'alpha': 0.11285765363170797, 's': 597.9653560340748, 'num.impute.selected.cpo': 'impute.mean'}",0.05,2.4735928e-07,1.1469055e-07,0.3092924,0.008390914,0.49615502,0.012555221
"{'alpha': 0.11285765363170797, 's': 597.9653560340748, 'num.impute.selected.cpo': 'impute.mean'}",0.25,1.1920929e-07,8.323336e-08,0.31345004,0.0050497185,0.4931313,0.0066811135
"{'alpha': 0.11285765363170797, 's': 597.9653560340748, 'num.impute.selected.cpo': 'impute.mean'}",0.5,3.3676625e-07,4.2671473e-07,0.29820153,0.004923324,0.48377347,0.0065786494
"{'alpha': 0.11285765363170797, 's': 597.9653560340748, 'num.impute.selected.cpo': 'impute.mean'}",0.75,3.427267e-07,3.5394572e-07,0.29797265,0.0069117737,0.48592624,0.008436684
"{'alpha': 0.11285765363170797, 's': 597.9653560340748, 'num.impute.selected.cpo': 'impute.mean'}",1.0,2.9802323e-09,8.940696e-09,0.302171,0.0069533405,0.50238013,0.009480122
"{'alpha': 0.11095367198744666, 's': 0.0012171048800347576, 'num.impute.selected.cpo': 'impute.hist'}",0.05,1.4901161e-08,2.40274e-08,0.4355658,0.0023163077,0.72091126,0.0044149095
"{'alpha': 0.11095367198744666, 's': 0.0012171048800347576, 'num.impute.selected.cpo': 'impute.hist'}",0.25,0.0,0.0,0.46384984,0.00724571,0.74063253,0.009421572
"{'alpha': 0.11095367198744666, 's': 0.0012171048800347576, 'num.impute.selected.cpo': 'impute.hist'}",0.5,0.0,0.0,0.46264276,0.009512006,0.7423394,0.00878749
"{'alpha': 0.11095367198744666, 's': 0.0012171048800347576, 'num.impute.selected.cpo': 'impute.hist'}",0.75,5.9604646e-09,1.7881392e-08,0.46408653,0.00994065,0.7446512,0.007777481
"{'alpha': 0.11095367198744666, 's': 0.0012171048800347576, 'num.impute.selected.cpo': 'impute.hist'}",1.0,2.9802323e-09,8.940696e-09,0.46705967,0.009563104,0.7710558,0.006288225
"{'alpha': 0.24766822869503025, 's': 0.2462027392536463, 'num.impute.selected.cpo': 'impute.hist'}",0.05,6.3180926e-07,5.0835456e-07,0.3856426,0.0072905947,0.63981736,0.006818458
"{'alpha': 0.24766822869503025, 's': 0.2462027392536463, 'num.impute.selected.cpo': 'impute.hist'}",0.25,6.556511e-08,6.078505e-08,0.39231405,0.0055760457,0.65400803,0.011393802
"{'alpha': 0.24766822869503025, 's': 0.2462027392536463, 'num.impute.selected.cpo': 'impute.hist'}",0.5,3.218651e-07,4.7305966e-07,0.38611537,0.0061074165,0.65953684,0.011906139
"{'alpha': 0.24766822869503025, 's': 0.2462027392536463, 'num.impute.selected.cpo': 'impute.hist'}",0.75,8.2552435e-07,9.773208e-07,0.39158934,0.003258876,0.6601138,0.009363601
"{'alpha': 0.24766822869503025, 's': 0.2462027392536463, 'num.impute.selected.cpo': 'impute.hist'}",1.0,3.8743018e-08,6.670662e-08,0.3877279,0.0051008337,0.6694664,0.006475917
"{'alpha': 0.023236299238903912, 's': 1008.5340098537649, 'num.impute.selected.cpo': 'impute.mean'}",0.05,4.2021276e-07,2.1755694e-07,0.30991518,0.008436168,0.4953432,0.011874426
"{'alpha': 0.023236299238903912, 's': 1008.5340098537649, 'num.impute.selected.cpo': 'impute.mean'}",0.25,1.7285348e-07,1.276987e-07,0.31258336,0.0037577203,0.49480787,0.005951783
"{'alpha': 0.023236299238903912, 's': 1008.5340098537649, 'num.impute.selected.cpo': 'impute.mean'}",0.5,5.6922437e-07,6.403617e-07,0.2991821,0.0044274977,0.49153796,0.006662965
"{'alpha': 0.023236299238903912, 's': 1008.5340098537649, 'num.impute.selected.cpo': 'impute.mean'}",0.75,4.798174e-07,4.9231596e-07,0.29520208,0.006783662,0.491095,0.007406415
"{'alpha': 0.023236299238903912, 's': 1008.5340098537649, 'num.impute.selected.cpo': 'impute.mean'}",1.0,2.9802323e-09,8.940696e-09,0.29931134,0.0056784856,0.50836563,0.005821544
"{'alpha': 0.7273211542351691, 's': 0.07016940711758482, 'num.impute.selected.cpo': 'impute.mean'}",0.05,3.695488e-07,2.2508154e-07,0.4107921,0.009891906,0.6704585,0.00486915
"{'alpha': 0.7273211542351691, 's': 0.07016940711758482, 'num.impute.selected.cpo': 'impute.mean'}",0.25,2.9802323e-09,8.940696e-09,0.41986132,0.004482132,0.67929405,0.008869658
"{'alpha': 0.7273211542351691, 's': 0.07016940711758482, 'num.impute.selected.cpo': 'impute.mean'}",0.5,4.172325e-08,6.690605e-08,0.41931677,0.008336098,0.68458986,0.0122162355
"{'alpha': 0.7273211542351691, 's': 0.07016940711758482, 'num.impute.selected.cpo': 'impute.mean'}",0.75,1.6093254e-07,2.3015421e-07,0.4246276,0.0052980096,0.6834826,0.012281018
"{'alpha': 0.7273211542351691, 's': 0.07016940711758482, 'num.impute.selected.cpo': 'impute.mean'}",1.0,5.9604646e-09,1.1920929e-08,0.41311106,0.00731487,0.6872981,0.0061110426
"{'alpha': 0.3400349419546269, 's': 0.2049985650891013, 'num.impute.selected.cpo': 'impute.hist'}",0.05,5.2750113e-07,4.1210265e-07,0.3812737,0.0075777387,0.6333948,0.006601131
"{'alpha': 0.3400349419546269, 's': 0.2049985650891013, 'num.impute.selected.cpo': 'impute.hist'}",0.25,5.066395e-08,5.1705097e-08,0.38690645,0.0052765985,0.6456724,0.010864957
"{'alpha': 0.3400349419546269, 's': 0.2049985650891013, 'num.impute.selected.cpo': 'impute.hist'}",0.5,2.4139882e-07,3.692242e-07,0.38051397,0.006396497,0.6492869,0.011831054
"{'alpha': 0.3400349419546269, 's': 0.2049985650891013, 'num.impute.selected.cpo': 'impute.hist'}",0.75,7.033348e-07,8.667507e-07,0.38623887,0.003290288,0.65067816,0.0095192
"{'alpha': 0.3400349419546269, 's': 0.2049985650891013, 'num.impute.selected.cpo': 'impute.hist'}",1.0,2.0861625e-08,4.6265647e-08,0.3820461,0.0051583406,0.6580951,0.0062962663
"{'alpha': 0.1975031563929983, 's': 0.3652927383060879, 'num.impute.selected.cpo': 'impute.median'}",0.05,4.7385691e-07,4.2783722e-07,0.3898042,0.004128611,0.65700793,0.0055402853
"{'alpha': 0.1975031563929983, 's': 0.3652927383060879, 'num.impute.selected.cpo': 'impute.median'}",0.25,5.364418e-08,5.623091e-08,0.39657706,0.007526092,0.6665288,0.013933757
"{'alpha': 0.1975031563929983, 's': 0.3652927383060879, 'num.impute.selected.cpo': 'impute.median'}",0.5,3.1888484e-07,4.2733868e-07,0.39597628,0.006824267,0.6694404,0.012348546
"{'alpha': 0.1975031563929983, 's': 0.3652927383060879, 'num.impute.selected.cpo': 'impute.median'}",0.75,8.553267e-07,1.0287673e-06,0.3934028,0.0039969203,0.65834683,0.011901351
"{'alpha': 0.1975031563929983, 's': 0.3652927383060879, 'num.impute.selected.cpo': 'impute.median'}",1.0,4.4703484e-08,8.242915e-08,0.38150033,0.0065437853,0.6623082,0.0064460156
"{'alpha': 0.9091795928395876, 's': 391.4111734790019, 'num.impute.selected.cpo': 'impute.median'}",0.05,3.2782555e-08,3.111454e-08,0.3090009,0.007271269,0.5066451,0.013446662
"{'alpha': 0.9091795928395876, 's': 391.4111734790019, 'num.impute.selected.cpo': 'impute.median'}",0.25,5.9604646e-09,1.7881392e-08,0.3156864,0.004927086,0.50073534,0.0083901035
"{'alpha': 0.9091795928395876, 's': 391.4111734790019, 'num.impute.selected.cpo': 'impute.median'}",0.5,1.0430813e-07,1.0345313e-07,0.31097084,0.007233572,0.49077088,0.0023792402
"{'alpha': 0.9091795928395876, 's': 391.4111734790019, 'num.impute.selected.cpo': 'impute.median'}",0.75,1.1622906e-07,1.4007091e-07,0.3060906,0.005505516,0.4869337,0.0050592953
"{'alpha': 0.9091795928395876, 's': 391.4111734790019, 'num.impute.selected.cpo': 'impute.median'}",1.0,0.0,0.0,0.3106298,0.0018999606,0.50617635,0.0024252424
"{'alpha': 0.9783469850151286, 's': 149.93593931658773, 'num.impute.selected.cpo': 'impute.hist'}",0.05,4.172325e-08,3.0392524e-08,0.30971164,0.010588949,0.5055589,0.016205288
"{'alpha': 0.9783469850151286, 's': 149.93593931658773, 'num.impute.selected.cpo': 'impute.hist'}",0.25,2.9802322e-08,4.420399e-08,0.3119842,0.00781578,0.4990034,0.007058671
"{'alpha': 0.9783469850151286, 's': 149.93593931658773, 'num.impute.selected.cpo': 'impute.hist'}",0.5,1.1920929e-07,1.1387451e-07,0.30567798,0.00483848,0.48933983,0.004030317
"{'alpha': 0.9783469850151286, 's': 149.93593931658773, 'num.impute.selected.cpo': 'impute.hist'}",0.75,1.13248824e-07,1.2769868e-07,0.30388424,0.0038548892,0.4873609,0.004553442
"{'alpha': 0.9783469850151286, 's': 149.93593931658773, 'num.impute.selected.cpo': 'impute.hist'}",1.0,0.0,0.0,0.31041843,0.0028380046,0.50463706,0.003030421
"{'alpha': 0.5328025441060883, 's': 400.7962196997534, 'num.impute.selected.cpo': 'impute.hist'}",0.05,3.2782555e-08,3.384893e-08,0.30799708,0.009961137,0.5043484,0.016032701
"{'alpha': 0.5328025441060883, 's': 400.7962196997534, 'num.impute.selected.cpo': 'impute.hist'}",0.25,3.2782555e-08,4.3084718e-08,0.31171152,0.009030277,0.49887934,0.00795599
"{'alpha': 0.5328025441060883, 's': 400.7962196997534, 'num.impute.selected.cpo': 'impute.hist'}",0.5,1.2516975e-07,1.3709068e-07,0.3046368,0.0040644747,0.49090996,0.0041805413
"{'alpha': 0.5328025441060883, 's': 400.7962196997534, 'num.impute.selected.cpo': 'impute.hist'}",0.75,1.10268594e-07,1.2506328e-07,0.3037917,0.004499354,0.4899133,0.0057165185
"{'alpha': 0.5328025441060883, 's': 400.7962196997534, 'num.impute.selected.cpo': 'impute.hist'}",1.0,0.0,0.0,0.309585,0.003925454,0.50667614,0.003750712
"{'alpha': 0.25913184936895584, 's': 0.03123341580868626, 'num.impute.selected.cpo': 'impute.mean'}",0.05,1.6987323e-07,1.4295797e-07,0.45556584,0.009647386,0.7371288,0.003640344
"{'alpha': 0.25913184936895584, 's': 0.03123341580868626, 'num.impute.selected.cpo': 'impute.mean'}",0.25,0.0,0.0,0.47086152,0.0052594366,0.74709976,0.008345025
"{'alpha': 0.25913184936895584, 's': 0.03123341580868626, 'num.impute.selected.cpo': 'impute.mean'}",0.5,1.1920929e-08,2.7314277e-08,0.46937925,0.004793843,0.7444402,0.006550299
"{'alpha': 0.25913184936895584, 's': 0.03123341580868626, 'num.impute.selected.cpo': 'impute.mean'}",0.75,3.2782555e-08,5.4056517e-08,0.46720463,0.0038246696,0.73764074,0.0075815204
"{'alpha': 0.25913184936895584, 's': 0.03123341580868626, 'num.impute.selected.cpo': 'impute.mean'}",1.0,2.9802323e-09,8.940696e-09,0.46423715,0.01104067,0.76052845,0.0037826123
"{'alpha': 0.5838126188253052, 's': 19.491198663436183, 'num.impute.selected.cpo': 'impute.median'}",0.05,7.7486035e-08,4.842304e-08,0.31414372,0.00948125,0.5058845,0.00828195
"{'alpha': 0.5838126188253052, 's': 19.491198663436183, 'num.impute.selected.cpo': 'impute.median'}",0.25,6.2584874e-08,4.3084718e-08,0.30973777,0.0030687843,0.4948771,0.006218148
